filename,CNPJ
SGS_BOLETO MC CAFÉ - CONDO E FPP - banco ok.pdf,06.068.650/0001-55
SGS_BOLETO MC DONALD'S - CONDOMÍNIO - banco ok.pdf,06.068.650/0001-55
SGS_BOLETO MC SORVETE - CONDO E FPP - banco ok.pdf,06.068.650/0001-55
SGS_BOLETO MC_QUIOSQUE - CONDOMÍNIO banco ok.pdf,06.068.650/0001-55
SGU - B05180 (2) - BANCO OK.pdf,41.090.689/0001-70
SGU - B05180 (3).pdf,41.090.689/0001-70
SGU - B05180.pdf,41.090.689/0001-70
SGV - B02040  1.pdf,12.411.105/0001-12
SGV - B02040 2.pdf,
SHB - B06190 (2).pdf,"42.591.651/0925-95,05.047.690/0001-58"
SHB - B06190 (3).pdf,05.047.690/0001-58
SHB - B06190 (4).pdf,05.047.690/0001-58
SHB - B06190 - PAGAR - N DISP PARA PAGTO.pdf,05.047.690/0001-58
SHB - B06190.pdf,05.047.690/0001-58
SHJ - B03960.pdf,04.299.191/0001-95
SHO - B00880 ENVIAR FRANQ.pdf,"44.023.323/0001-76,59.789.370/0001-00,01.962.421/0001-66"
SHP - B09220.pdf,07.026.097/0001-50
SHS - B70180 ENVIAR FRANQ.pdf,"0,7,.,2,6,9,/,1,-,5"
SHS - B70180 FRANQ ALUGUEL.pdf,35.444.739/0001-77
SHT - B20080 FRANQ ALUGUEL (2).pdf,27.188.442/0001-60
SHT - B20080 FRANQ ALUGUEL ELETRONICO.pdf,27.188.442/0001-60
SHT - B20080 FRANQ ALUGUEL.pdf,27.188.442/0001-60
SHT - B20080-1.pdf,27.188.442/0001-60
SHT - B20080-2 - ELETRONICO.pdf,27.188.442/0001-60
"SIB - B00190 - boleto 1 jA BAIXADO, os outros foram normal.pdf",58.579.467/0001-18
SIB - B00190 - boleto 2.pdf,"42.591,651/0001-43"
SIB - B00190 - boleto 3.pdf,"42,591.651/0001-43,40.111.553/0001-48"
SIB - B00190 - boleto 4.pdf,"53.985.982/0001-84,42.591,651/0001-43"
"SIB - B00190 -3 boletos - 17256,16.pdf","42.591,651/0001-43,48.111.553/0001-48,42,591.651/0001-43"
"SIB - B00190 -3 boletos - 36078,72.pdf","42.591.851/0001-43,53.985.982/0001-84"
SIB - B00190 -3 boletos - Vencimento 20.02.pdf,"42.551.651/0004-43,53,985.982/0001-84,42.594,651/0001-43"
SIB - B00190 1.pdf,
SIF - B09180 - FRANQ (PAGAMOS DESPESAS) (2).pdf,08.507.747/0001-42
SIF - B09180 - FRANQ - NÃO TEM LINHA.pdf,08.507.747/0001-42
SIF - B09180 FRANQ PAG V2.pdf,08.507.747/0001-42
"SIF - B09180 FRANQ PAGAR V2 (CONFERIR VERIFICAR CLASSIFICAÇÃO, FIQUEI NA DUV.pdf",08.507.747/0001-42
SIF - B09180 FRANQ PAGAR V2 - DEMEMBRAR.pdf,08.507.747/0001-42
SIF - B09180.pdf,08.507.747/0001-42
SIH - B06490 (2).pdf,17.975.106/0001-03
SIH - B06490 (3).pdf,16.739.911/0001-75
SIH - B06490.pdf,09.653.566/0001-97
SIT - B04670 .pdf,16.758.102/0001-00
SIT - B04670 ENVIAR FRANCO (3).pdf,16.758.102/0001-00
SIT - B04670 ENVIAR FRANCO (5).pdf,16.758.102/0001-00
SIT - B04670 ENVIAR FRANQ.pdf,16.758.102/0001-00
SIT - B04670 FRANQ ALUGUEL.pdf,16.758.102/0001-00
SJD - B0738 FRANQ.pdf,13.534.698/0118-88
SJD - B07380 FRANQ DESMEMBRAR.pdf,12.756.168/0001-00
SJD - B07380 FRANQ LOCAÇÃO QUIOSQUE FEVEREIRO.2022.pdf,13.534.698/0118-88
SJM - B08560 DESMEMBRAR.pdf,"33.130.543/0001-82,18.954.481/0001-30"
SJN 24.02 (2) banco ok.pdf,03.575.205/0001-93
SJN 24.02 banco ok.pdf,03.575.205/0001-93
SJO - B0282 (2) banco ok.pdf,10.324.624/0001-18
SJO - B0282 - banco ok.pdf,10.324.624/0001-18
SJO - B02820.pdf,"40.392.904/0001-24,29.738.226/0001-76"
SJP - B05580 (2).pdf,21.764.677/0001-76
SJP - B05580 (3).pdf,21.764.677/0001-76
SJP - B05580.pdf,32.829.299/0001-88
SJP - B06260 (2).pdf,79.792.883/0001-70
SJU - 18.02.pdf,14.551.970/0001-90
SJU - B0784 FRANQ (2) (PAGAMOS DESPESAS).pdf,14.551.970/0001-90
SJU - B0784 FRANQ (N ENTENDI.pdf,14.551.970/0001-90
SJU - B0784 FRANQ PAG V2 (2).pdf,14.551.970/0001-90
SJU - B0784 FRANQ PAG V2.pdf,14.551.970/0001-90
SLD - B05630.pdf,
SLM - B70100 ENVIAR FRANQ 2.pdf,04.981.663/0001-95
SLM - B70100 ENVIAR FRANQ.pdf,04.981.663/0001-95
SLM - B70100 L.pdf,04.981.663/0001-95
SLP - B01090 - PAGO 05.02.pdf,42.591.651/0938-00
SLP - B01090.pdf,53.817.748/0001-48
SLT - B0761 (2) BANCO OK.pdf,11.927.223/0001-15
SLT - B0761 BANCO OK.pdf,11.927.223/0001-15
SLU - B0581 - ELETRONICO.pdf,28.431.939/0001-20
SLU - B05810  2.pdf,01.637.668/0001-07
SLU - B05810.pdf,01.637.668/0001-07
SLU B0581 (2) - ELETRONICO.pdf,15.731.641/0001-93
SLU.pdf,28.431.939/0001-20
SM2 - B01170.pdf,02.248.827/0001-44
SMA - B05350 (2).pdf,"94.442.431/0001-51,19.468.242/0001-32"
SMA - B05350 2.pdf,"02.461.623/0001-97,92.213.552/0001-04"
SMA - B05350.pdf,29.014.281/0001-13
SMC - B04060 L.pdf,"23.561.833/0001-27,42,591.651/1164-43,42.591.651/1164-43"
SME - B01850.pdf,10.254.617/0001-97
SMG - 13.02 VERIFICAR LANÇAMENTO (NÃO ENTENDI O VALOR).pdf,21.153.060/0001-14
SMG - B7011 ENVAR FRANQ.pdf,21.153.060/0001-14
SMG - B7011 ENVIAR FRANQ 2.1.pdf,21.153.060/0001-14
SMG - B7011 ENVIAR FRANQ 2.pdf,21.153.060/0001-14
SMG - B7011 ENVIAR FRANQ.pdf,21.153.060/0001-14
SMG.pdf,21.153.060/0001-14
SMI - 18.02.pdf,10.341.684/0001-49
SMI - B01870 (2).pdf,10.341.684/0001-49
SMI - B01870 (3).pdf,10.341.684/0001-49
SMI - B01870 (4).pdf,"42.591.651/0427-33,10.341.684/0001-49"
SMI - B01870 (5).pdf,10.341.684/0001-49
SMI - B01870 (6).pdf,10.341.684/0001-49
SMI - B01870 (7).pdf,10.341.684/0001-49
"SMI - B01870 - PAGAR 42.490 ,05.pdf",10.341.684/0001-49
SMI - B01870 1.pdf,10.341.684/0001-49
SMI - B01870.pdf,10.341.684/0001-49
SMO - 18.02.pdf,14.551.970/0001-90
SMO - B01340.pdf,14.551.970/0001-90
SMS - B91170.pdf,29.014.281/0001-13
SMT - B00850 (2).pdf,02.248.827/0001-44
SMT - B00850.pdf,02.248.827/0001-44
SMU- B01780.pdf,02.884.951/0002-87
SMUSHM - B01780 (2).pdf,02.884.951/0002-87
SMUSHM - B01780 (3).pdf,07.195.708/0001-94
SMUSHM - B01780.pdf,53.773.404/0001-84
SNC - B09440 ENVIAR FRANCO.pdf,"04.364.111/0002-19,24.631.801/0001-13"
SNC - B09440 ENVIAR FRANQ.pdf,"04.364.111/0002-19,24.631.801/0001-13"
SNC - B09440 FRANQ ALUGUEL (2).pdf,04.364.111/0002-19
SNC - B09440 FRANQ ALUGUEL.pdf,04.364.111/0002-19
SNC - B09440 FRANQ DESMEMBRAR.pdf,"04.364.111/0002-19,24.631.801/0001-13,24,631.801/0001-13"
SNC - B09440.pdf,04.364.111/0002-19
SNI - B0477.pdf,23.494.781/0001-13
SNI - B04770.pdf,23.494.781/0001-13
SNO - B0834.pdf,13.039.848/0001-76
SNO - B08340 ENVIAR FRANQ (2).pdf,13.039.848/0001-76
SNO - B08340 ENVIAR FRANQ.pdf,13.039.848/0001-76
SNO - B08340 FRANQ ALUGUEL (2) BANCO OK.pdf,13.039.848/0001-76
SNO - B08340 FRANQ ALUGUEL BANCO OK.pdf,13.039.848/0001-76
SNO - B08340 FRANQ ALUGUEL.pdf,97.422.620/0001-50
SNO - B0834loja 15.02.21.pdf,13.039.848/0001-76
SNS - B06430 (2).pdf,11.989.741/0001-63
"SNS - B06430 - LANÇAR 1279,85.pdf",11.989.741/0001-63
SOC - B07050 -  (1).pdf,
SOC - B07050 -  (2).pdf,
SOM - 16.02 (2).pdf,79.792.883/0001-70
SOM - 16.02.pdf,79.792.883/0001-70
SOM - B08700 FRANCO ALUGUEL.pdf,76.694.983/0001-75
SON - B70040 - Q103 - BANCO OK L.pdf,13.655.148/0001-06
SON - B70040 FRANCO ALUGUEL.pdf,13.655.148/0001-06
SON - B70040 Q403 BANCO OK L.pdf,13.655.148/0001-06
SPA - B06230 (2).pdf,29.460.743/0001-26
SPA - B06230.pdf,29.460.743/0001-26
SPC - B07570 ENVIAR FRANQ.pdf,07.376.573/0001-63
SPC - B07570 FRANQ ALUGUEL.pdf,15.447.108/0001-02
SPC - B07570.pdf,15.447.108/0001-02
SPE - B70370 FRANQ ALUGUEL (2).pdf,
SPE - B70370 FRANQ ALUGUEL.pdf,
SPE MC Donald's 25.02.2022 Comp 01.2022 (ALUGUEL COMPLEMENTAR).pdf,
SPE MC Donald's 25.02.2022 Comp 01.2022 (ALUGUEL).pdf,
SPL - B04540 (2).pdf,11.323.246/0001-10
SPL - B04540.pdf,11.323.246/0001-10
SPN - B06660 - PAGO EM 07.02.pdf,18.459.757/0001-03
SPR - B04090 (2).pdf,"14.702.305/0001-50,02.105.040/0001-23"
SPR - B04090 (3).pdf,"14.702.305/0001-50,02.105.040/0001-23"
"SPR - B04090 - BANCO OK 50,00.pdf",14.015.116/0001-09
SPR - B04090.pdf,"14.702.305/0001-50,02.105.040/0001-23"
SPV - B06270.pdf,22.743.376/0001-29
SRM - B04070 (2).pdf,32.752.602/0001-91
SRM - B04070 (3).pdf,32.752.602/0001-91
SRM - B04070 2.pdf,32.805.087/0001-60
SRM - B04070.pdf,32.752.602/0001-91
SSA - B0094 - ELETRONICO 1.pdf,
SSA - B0094 - ELETRONICO.pdf,
SSC - B0089 COND LJS 058 059 - BANCO OK.pdf,"59.978.726/0001-46,44.192.474/0001-58"
SSG - B04150 (2).pdf,13.783.299/0001-40
SSG - B04150 (3).pdf,13.783.299/0001-40
SSG - B04150.pdf,13.783.299/0001-40
SSH - B08240 ENVIAR FRANQ.pdf,08.867.234/0001-42
SSH - B08240 FRANCO ALUGUEL (2).pdf,08.867.234/0001-42
SSH - B08240 FRANCO ALUGUEL (3).pdf,08.867.234/0001-42
SSH - B08240 FRANCO ALUGUEL (4).pdf,08.867.234/0001-42
SSH - B08240 FRANCO ALUGUEL.pdf,08.867.234/0001-42
SSH - B08240 FRANGO ALUGUEL.pdf,08.867.234/0001-42
SSH - B08240.pdf,08.867.234/0001-42
SSJ - B06260 (2).pdf,32.829.299/0001-88
SSJ - B06260 - .pdf,76.639.798/0001-88
SSJ - B06260.pdf,76.639.798/0001-88
SSL - B0410 (2).pdf,13.432.170/0001-97
SSL - B0410 (3).pdf,13.432.170/0001-97
SSL - B0410 (4).pdf,13.432.170/0001-97
SSL - B0410 (5).pdf,13.432.170/0001-97
SSL - B0410 (6).pdf,13.432.170/0001-97
SSL - B0410.pdf,13.432.170/0001-97
SSL - B04100 ENVIAR FRANQ.pdf,13.432.170/0001-97
SSL - B04100 FRANQ ALUGUEL.pdf,13.432.170/0001-97
SSN - B01860 - BANCO OK.pdf,34.050.040/0001-60
SSN - B01860.pdf,34.050.040/0001-60
SST - B0159.pdf,
SST - B01590.pdf,
SSU - B05660.pdf,14.551.970/0001-90
SSV - 24.04.pdf,07.587.384/0001-30
SSV - B09530 DESMEMBRAR.pdf,"0,7,.,5,8,3,4,/,1,-"
SSV - B09530 ENVIAR FRANQ.pdf,07.587.384/0001-30
SSV - B09530 FRANQ ALUGUEL.pdf,07.587.384/0001-30
STB - B01700  2.pdf,37.800.945/0001-06
STB - B01700 - VERIF LANÇAMENTOS.pdf,37.800.945/0001-06
STB - B01700.pdf,37.800.945/0001-06
STD - B70800 ENVIAR FRANQ.pdf,"3,7,.,8,0,9,4,5,/,1,-,6"
STD - B70800 FRANQ ALUGUEL.pdf,22.658.370/0001-53
STJ - B03210  2.pdf,
STJ - B03210.pdf,
"STS - B00200 (2) - 4.685,23 BANCO OK - FALTA 2,00.pdf",52.252.798/0001-62
STS - B00200 - ELETRONICO.pdf,56.096.910/0001-74
"STS - B00200 - VALOR BANCO 4.700 ,01 - BANCO OK.pdf",52.252.798/0001-62
STS - B00200 2.pdf,56.096.910/0001-74
STS - B00200.pdf,56.096.910/0001-74
STV - B70090 FRANQ ALUGUEL.pdf,05.406.644/0001-06
SU2 - B2009 - VERIFICAR QUAL A DESPESA BANCO OK.pdf,05.789.313/0001-94
SU2 - B20090 FRANQ PAG V2.pdf,14.592.173/0001-50
SUL - B00430 (2) soma n bate.pdf,
SUL - B00430 JÁ TEM BOLETO (1).pdf,
SUL - B00430 JÁ TEM BOLETO (2).pdf,
SUL - B00430.pdf,
SUS - B07410 ENVIAR FRANQ (2).pdf,35.121.223/0001-91
SUS - B07410 ENVIAR FRANQ.pdf,35.121.223/0001-91
SUS - B07410 FRANQ ALUGUEL.pdf,35.121.223/0001-91
SVA - B20240 - FRAN4.pdf,00.995.983/0001-43
SVA - B20240 - FRANQ3.pdf,00.995.983/0001-43
SVA - B20240 FRANQ DESMEMBRAR (2).pdf,00.995.983/0001-43
SVA - B20240 FRANQ DESMEMBRAR.pdf,00.995.983/0001-43
SVI - B03170  2.pdf,02.632.185/0001-82
SVI - B03170 (2)  2.pdf,02.632.185/0001-82
SVI - B03170 1.pdf,
SVI - B03170 2.pdf,
SVI - B03170.pdf,02.632.185/0001-82
SVL - B01930.pdf,09.213.967/0001-26
SVO - B01920 - BAIXADO.pdf,14.551.970/0001-90
SVO - E-MAIL.pdf,
SVO 2502.pdf,14.551.970/0001-90
SVR - B08450 ENVIAR FRANQ.pdf,14.148.519/0001-26
SVR - B08450 FRANQ ALUGUEL.pdf,14.148.519/0001-26
SVV - B04680 DESMEMBRAR (2).pdf,
SVV - B04680 DESMEMBRAR (3).pdf,
SVV - B04680 DESMEMBRAR (4).pdf,
SVV - B04680 DESMEMBRAR.pdf,
SVV - B04680 ENVIAR FRANQ (2).pdf,
SVV - B04680 ENVIAR FRANQ (3).pdf,
SVV - B04680 ENVIAR FRANQ (4).pdf,
SVV - B04680 ENVIAR FRANQ.pdf,
SVV - B04680 FRANQ ALUGUEL (2).pdf,
SVV - B04680 FRANQ ALUGUEL (3).pdf,
SVV - B04680 FRANQ ALUGUEL (4).pdf,
SVV - B04680 FRANQ ALUGUEL BANCO OK.pdf,
SVV - B04680 FRANQ ALUGUEL.pdf,
SVV - B04680 FRANQ DESMEMBRAR.pdf,
TAC - B05410  2.pdf,01.813.581/0001-43
TAC - B05410 (2)  2.pdf,01.813.581/0001-43
TAC - B05410 (3).pdf,01.813.581/0001-43
"TAC - B05410 69,91.pdf","01.813.587/0001-10,42.591.651/1319-14"
TAC - B05410.pdf,01.813.581/0001-43
TAM - B0062 (2) - 05.02.pdf,44.192.474/0001-58
TAM - B0062 - 05.02.pdf,44.192.474/0001-58
TAM - B00620 - BANCO OK.pdf,00.063.960/0001-09
TAM - B00620.pdf,44.192.474/0001-58
TAN - B04520 (2).pdf,12.259.957/0001-36
TAN - B04520 (3).pdf,12.259.957/0001-36
TAN - B04520 (4).pdf,12.259.957/0001-36
TAN - B04520 (5) boleto com senha.pdf,"1,2,.,5,9,7,/,0,-,3,6"
"TAN - B04520 12.443 ,09 BANCO OK.pdf",12.259.957/0001-36
TAN - B04520.pdf,12.259.957/0001-36
TAP 3001A - Mc Donalds 18.02.pdf,22.851.910/0001-10
TAS - B0914.pdf,17.312.925/0001-70
TAS - B09140 (2).pdf,17.312.925/0001-70
TAS - B09140 - DESMEMBRAR (1).pdf,
TAS - B09140 - DESMEMBRAR (2).pdf,
TAS - B09140.pdf,07.180.842/0001-11
TBT - B07200 ENVIAR FRANQ.pdf,57.532.665/0001-63
TBT - B07200 FRANQ ALUGUEL - ELETRONICO.pdf,57.532.665/0001-63
TC2 - B0629.pdf,01.813.581/0001-43
TC2 - B06290 .pdf,01.813.581/0001-43
TC2 - B06290 1.pdf,01.813.581/0001-43
TC2 - B06290.pdf,01.813.581/0001-43
TD2 - B06590.pdf,13.004.510/0001-89
TER - B09110 FRANQ ELETRONICO.pdf,03.543.443/0001-17
TIA - B10620 - ELETRONICO.pdf,
TIE - B11320 (2).pdf,
TIE - B11320 (3).pdf,
"TIE - B11320 (4) - LANÇAR 549,36.pdf",
TIE - B11320 - DUPLICIDADE.pdf,26.186.587/0001-69
TIT - B00470 -  (1).pdf,
TIT - B00470 -  (2).pdf,
TIT - B00470 -  (3).pdf,45.543.915/0001-81
TIT - B00470 -  (4).pdf,
TIV - B08890 ENVIAR FRANCO (2).pdf,02.583.678/0001-70
TIV - B08890 ENVIAR FRANCO (3).pdf,02.583.678/0001-70
TIV - B08890 ENVIAR FRANCO (4).pdf,02.583.678/0001-70
TIV - B08890 ENVIAR FRANCO.pdf,02.583.678/0001-70
TIV - B08890 FRANCO ALUGUEL (2).pdf,02.583.678/0001-70
TIV - B08890 FRANCO ALUGUEL.pdf,02.583.678/0001-70
TOP - B0325 - 05.02.pdf,01.422.848/0001-71
"TOP - B03250 - 3.876 ,84.pdf","10.744.882/0001-53,18.954.481/0001-30"
TOP - B03250.pdf,01.422.848/0001-71
TOR - B02590   2.pdf,11.948.736/0001-02
"TOR - B02590 5018,08.pdf",32.829.299/0001-88
TPC - B1026.pdf,08.110.072/0001-01
TPS - B5002 - ELETRONICO.pdf,
TRS - B05570 (2).pdf,05.635.656/0001-02
TRS - B05570 (3).pdf,06.862.627/0001-38
TRS - B05570 1.pdf,05.635.656/0001-02
TRS - B05570.pdf,"42.591.651/1372-89,01.736.646/0001-02"
TSO - B03940 (2) BANCO OK.pdf,34.274.233/0001-02
TTE - B4045 - UM CENTAVO A MAIS.pdf,13.004.510/0001-89
TTE - B4045 2.pdf,29.843.150/0001-49
TTE - B4045.pdf,29.843.150/0001-49
TUB - B09370 ENVIAR FRANQ.pdf,05.967.580/0001-04
TUB - Mc Donald's 23.02.2022 (2).pdf,05.967.580/0001-04
TUB - Mc Donald's 23.02.2022.pdf,05.967.580/0001-04
TUC - B0210.pdf,16.740.380/0001-30
TUC - B02100 (2).pdf,16.740.380/0001-30
TUC - B02100 (3).pdf,
TUC - B02100.pdf,16.740.380/0001-30
TUU - B50180.pdf,50.939.438/0001-08
UB2 - 21.02.pdf,
UB2 - B03900 DESMEMBRAR 1.pdf,
UB2 - B03900 DESMEMBRAR.pdf,
UB2 - B03900 ENVIAR FRANQ (2).pdf,
UB2 - B03900 ENVIAR FRANQ 2.pdf,
UB2 - B03900 ENVIAR FRANQ.pdf,
UB2 - B03900 FRANQ DESMEMBRAR.pdf,
UB2 - Ñ PAGAR FOI SOLIC UM BOLETO DESMEMBRADO - VERFICAR EMAIL .pdf,
UB3 - B04560 - .pdf,
UB3 - B04560 ENVIAR FRANQ.pdf,
UB3 - B04560 FRANQ ALUGUEL.pdf,
UB3 - B04560 FRANQ DESMEMBRAR (2).pdf,
UB3 - B04560 FRANQ DESMEMBRAR.pdf,
UB3 - B04560.pdf,
UBA - B0747.pdf,"04.296.312/0001-45,66.768.995/0007-39"
UBA - B07470 ENVIAR FRANQ.pdf,"04.296.312/0001-45,66.768.995/0007-39"
UBR - B02800 DESMEMBRAR 1.pdf,
UBR - B02800 DESMEMBRAR.pdf,
UBR - B02800 ENVIAR FRANQ (2).pdf,42.591.651/0954-20
UBR - B02800 ENVIAR FRANQ (3).pdf,42.591.651/0954-20
UBR - B02800 ENVIAR FRANQ 3.pdf,42.591.651/0954-20
UBR - B02800 ENVIAR FRANQ.pdf,42.591.651/0954-20
UBR - B02800 FRANQ ALUGUEL.pdf,42.591.651/0954-20
UBS - B04220  2.pdf,08.430.570/0001-23
UBS - B04220 (2)  2.pdf,18.614.523/0001-93
UBS - B04220 (2).pdf,18.614.523/0001-93
UBS - B04220 (3).pdf,18.614.523/0001-93
UBS - B04220 (4).pdf,08.430.570/0001-23
UBS - B04220.pdf,18.614.523/0001-93
VAD - B70310 ENVIA FRANQ.pdf,29.877.151/0001-04
VAD - B70310 ENVIAR FRANQ.pdf,29.877.151/0001-04
VAD - B70310 FRANQ ALUGUEL.pdf,29.877.151/0001-04
VAD - B70310 FRANQ DESMEMBRAR.pdf,29.877.151/0001-04
"VAD - B70310,.pdf",29.877.151/0001-04
VAR - B04430 (2) - FALTA VALOR.pdf,23.066.373/0001-60
VAR - B04430.pdf,23.066.373/0001-60
VAU - B11310 (2).pdf,26.186.587/0001-69
VAU - B11310 (3).pdf,26.186.587/0001-69
VAU - B11310 (4).pdf,
VAU - B11310 (5) - DUPLICIDADE.pdf,26.186.587/0001-69
VAU - B11310.pdf,26.186.587/0001-69
VBR - B01750.pdf,24.901.418/0001-38
VCP - 18.02.pdf,14.522.178/0001-07
VCP - B20490  2.pdf,14.522.178/0001-07
VCP - B20490 (2).pdf,14.522.178/0001-07
VCP - B20490 (3).pdf,
VCP - B20490 (4).pdf,14.522.178/0001-07
VCP - B20490 LANÇAR.pdf,14.522.178/0001-07
VCP - B20490.pdf,14.522.178/0001-07
"VDC - 17.02 (2) 16.093 ,17.pdf",98)442.610/0001-61
VDC - 17.02 (3).pdf,08.086.149/0001-47
VDC - 17.02 (4).pdf,08.086.149/0001-47
"VDC - 17.02 6174,89.pdf",98)442.610/0001-61
VEL B03640 FRANQ.pdf,17.200.684/0001-78
VID - B01740 -  (1).pdf,
VID - B01740 -  (2).pdf,45.543.915/0001-81
VID - B01740 - 1 (1).pdf,45.543.915/0001-81
VID - B01740 - 1 (2).pdf,
VIG - B01210 (2).pdf,53.759.197/0001-03
VIG - B01210.pdf,53.759.197/0001-03
VLT - B11280 -  (1).pdf,45.543.915/0001-81
VLT - B11280 -  (2).pdf,45.543.915/0001-81
VOT - B7085.pdf,"4,5,.,3,9,1,/,0,-,8"
VPD - B7085 - ENERGIA.pdf,50.948.371/0009-25
VPK  082021.pdf,61.604.112/0001-46
"VPK - B0815 PGTO URGENTE 8.376 ,79 BANCO OK.pdf",
VPK - B08150 ENVIAR FRANCO.pdf,02.284.436/0001-85
VPK - B08150 ENVIAR FRANQ (4).pdf,02.284.436/0001-85
VPK - B08150 ENVIAR FRANQ.pdf,02.284.436/0001-85
VPK - B08150 ENVIAR FRANQUEADO.pdf,"02.284.436/0001-85,02.264.436/0001-85"
VPK - B08150 FRANQ ALUGUEL.pdf,00.332.266/0001-31
VPK - B08150.pdf,02.284.436/0001-85
VSB - B08330 - FRANQ.pdf,13.726.639/0001-09
VSB - B08330 - FRANQUEADO.pdf,"13.255.380/0001-57,13.726.639/0001-09"
VSB - B08330 ENVIAR FRANQ.pdf,13.726.639/0001-09
VSB - B08330 FRANQ ALUGUEL (2).pdf,13.726.639/0001-09
VSB - B08330 FRANQ ALUGUEL.pdf,13.726.639/0001-09
VSB - B08330.pdf,13.726.639/0001-09
VSB Mc Donald's - Mundial Irajá.pdf,"33.304.981/0001-10,18.954.481/0001-30"
VVT - B2004 (2).pdf,16.830.406/0001-31
VVT - B2004 - 05.02.pdf,16.830.406/0001-31
VVT - B20040 ENVIAR FRANQ.pdf,16.830.406/0001-31
VVT - B20040 FRANQ ALUGUEL.pdf,16.830.406/0001-31
VVT - B20040.pdf,16.830.406/0001-31
WLA - B03970 - banco ok.pdf,
"WLA - B03970 - LANÇAR 7846,48.pdf",00.063.960/0001-09
WLA - B03970.pdf,00.063.960/0001-09
WLZ - B00110.pdf,34.309.019/0001-36
WOS - B0136 - BANCO OK.pdf,
WOS - B01360 (3) SOMA N BATE.pdf,00.063.960/0001-09
WOS - B01360 - BANCO OK.pdf,00.063.960/0001-09
WOS - B01360.pdf,00.063.960/0001-09
WPA - B01330 - BANCO OK.pdf,
WPA - B01330.pdf,00.063.960/0001-09
WPL - B0027 1 CENTAVO A MAIS.pdf,09.043.953/0001-01
WPL - B00270.pdf,09.043.953/0001-01
WSB - B01380 (2).pdf,00.063.960/0001-09
WSB - B01380.pdf,
WSR - B03300 (2).pdf,"29.738.226/0001-76,01.946.522/0001-43"
WSR - B03300 2.pdf,01.946.522/0001-43
WSR - B03300 3.pdf,"29.738.226/0001-76,01.946.522/0001-43"
WSR - B03300.pdf,01.946.522/0001-43
XAX B9107 - ELETRONICO.pdf,
XPC - B06540 DESMEMBRAR.pdf,83.861.906/0001-28
XPC - B06540 FRANQ (BOLETO SEM DESCRIÇÃO DE PGTO.pdf,83.314.757/0004-20
XPC - B06540 FRANQ PAG V2 (2).pdf,13.791.890/0001-49
XPC - B06540 FRANQ PAG V2.pdf,13.791.890/0001-49
ZUM - 18.02 (2).pdf,
ZUM - 18.02.pdf,
ZZZ - B0529.pdf,76.430.438/0001-71
ZZZ - B05290.pdf,21.764.677/0001-76
